ArtistID,ArtistName,ArtistLocation
ARCLGCL1241B9CA830,"Michèle Crider;Eleonora Jankovic;Vincenzo La Scola;Riccardo Muti",
ARVWIEH1187B9B39B5,"This Is Hell","Long Island NY"
ARU34651187B99A264,Michal,"NY - New York City"
ARDCE3Q1187B99D0D7,"Non Phixion",
AR3VSHF1187B9B3002,Flame,"St Louis MO"
ARMFGS71187B98ED03,"Les Bonapartes",
ARKAOAD1241B9CD30A,"Royal Bubble Orchestra",
ARXI7WU1187FB4D75E,Tinariwen,"Mali Africa"
ARM891J1187B991327,"The Wes Montgomery Trio",
ARE1DU51187B99BB83,"The Hollywood Brats",
ARC4O5Z1187B9AE91F,Klimperei,FR
ARVDP1V1187FB53341,"Mars Ill",
ARY55LO1187B9A3F17,"Three-6 Mafia","Memphis TN"
AR3MSAN1187B98F06B,"OutKast featuring George Clinton","Atlanta GA"
ARN5MQ11187B98A12D,"2-Gether feat. Sarinah",
ARMORUX11F50C4EEBF,"Terry Muska",Texas
AR8E1KA1187B9A18C3,"Mike Vax",
ARYV1OT1187B9B4C8E,"Commander Cody And His Lost Planet Airman",
ARSX72J1187FB3740D,"Big Mike Griffin",
ARJCOPY1187FB5C315,K'Naan,"Mogadishu Somalia"
ARECCJL1269FCCE7FD,"Sven Scholander",
ARQIB731187FB3BE17,"Arthur Fiedler;Earl Wild;Pasquale Cardillo","Boston MA"
ARHHNN41187B98B4D5,"Miranda Lee Richards","Los Angeles CA"
ARPCRUC124549A44E6,Herbstrock,
ARYOMNP11F4C842E43,"Will To Will",
AR2NJW11187FB3F474,"Rincon Morales",
ARZCHLM1187FB495C3,"Ray Barretto","Brooklyn NY"
ARXHDZ81187FB43F80,"Adrienne Pierce",Canada
ARPN0NC1187B991591,"Guitar Slim","Greenwood MS"
ARMXCWK12086C13DB2,I.N.T.,"NY - New York City"
ARIMW0M1187B99EC59,"TEN MADISON",
AR6VWIR1187B98C1E9,Alturas,
ARKNOZU1187FB5A371,"Phil Vassar","Lynchburg VA"
ARKWCGR1187B992B71,"Patricia Kaas",
ARM4WGN1187FB3C746,"Kyle Eastwood",
AR59C6A1187B9B2143,"The Cat's Miaow",Australia
ARZXTEY1187B9997A7,"Juelz Santana","New York NY [Harlem]"
ARJMGMP124BAE72D46,"Gerald Clayton",
AREPOUG11F4C83D36C,"DJ Rashad",
ARADC5W1187B993322,"Dottie Rambo_ The Whites","NASHVILLE US"
ARWPHQB11F4C83B42B,Stickboy,"North Carolina"
ARVX3V41187FB59E0F,"Spade Cooley",
AR8T56O1187FB51C41,Bruford,
ARHPW8M1187FB5CF11,"Joy Kitikonti",
ARLLANI1187FB5116F,"Simon Harris",
ARBYFR71187B99A2A4,"Sam Baker","Austin TX"
AR91C8S1187B990901,"Bruce Springsteen","Freehold NJ"
AR0BATO119B34038DB,"The Dreamtree Project",
AR5OH2Z1187B9A46A9,"Iggy Pop","Muskegon MI"
ARXENBZ11F50C47691,"Johnny Kidd And The Pirates",
ARBNXYA1187FB51C50,"Daddy Yankee / Bounty Killer","Puerto Rico"
ARVHRK71187B98BEAE,"Philippe Eidel",
AR89X161187B9A7581,"El Presidente",
ARJEPNS1187FB3DEF4,"Angel Romero / The Academy of St. Martin in the Fields / Iona Brown",
AR0VS771187B99564F,"Rocky Hill",DE
ARJ3TAF1187FB4AAB1,"David & Steve Gordon",California
ARYGXKQ11E2835CE3B,"Styles P","New York NY [Queens]"
AR9I1L41187FB37F0E,"Harry Connick_ Jr.","New Orleans LA"
ARS5Z5P1187FB3F325,"Sex Machine ft. Shèna",Michigan
ARIBE791187FB3FFA5,"Mick Hucknall",
ARRDGGE11F4C843F32,"Farlow-Kirch Band","California - SF"
AR813LR1187FB3F83A,Goldfish,
ARU9KWP1187B98B2A7,"Busdriver featuring Abstract Rude & Ellay Khule",
ARPVRUC1187FB4F1DE,"Pitch Black","Oakland CA"
ARSHP5P1187B999685,"Rude Boys",
ARUP17W1187B98CAB9,"Charlie Byrd","Chuckatuck VA"
ARERYUD1187B9ACE8B,"Dr Bombay",
ARS5Z5P1187FB3F325,"Sex Machine",Michigan
AR1ZNJO1187B993E46,Cadet,"Eugene OR"
AR2VROU1187FB532D7,"The Tokens","Brooklyn NY"
AR74W1A1187FB5ACFC,Devanic,Vienna
AR9I1L41187FB37F0E,"Harry Connick_ Jr","New Orleans LA"
ARGUAHS11F50C4CF7D,"Los Traileros Del Norte",
AR4CL6I11C8A4158B4,Imiskoubria,
AR0J0OD1187FB3AFB5,"The Scare",
ARWAMNR11E2835E228,"Massimiliano Damerini",
ARTWKNF1241B9C87E9,ZENFU,
AR1RHCO1187B9AF0BF,"Vince Guaraldi Trio","San Francisco CA"
ARE8LV21187B9B9A6B,Shifty,"Los Angeles California"
AR05IU31187B9B9A1A,"Alex Ubago","Vitoria Spain"
AR52EZT1187B9900BF,"Alicia Keys","Harlem New York"
ARZIXB81187B98FCEC,"The Plimsouls",
AR38I491187B9B2F2D,"Lil Boosie feat. Bun B_ Trae_ Yo Gotti & Foxx",
ARGVBQ31187B9A5F3C,"Eyes Cream",
AROHUUU1269FB35937,"Melanie And The Secret Army",
ARTXNYR12802FDE977,ZombieSuckers,
ARPVRUC1187FB4F1DE,PitchBlack,"Oakland CA"
ARNHMFD1187FB3B3F6,"LL Cool J / Freeway","Bayshore Long Island NY"
ARZTGQE1187FB461D9,Ideal,Florida
AROETEJ122988EFAC7,"Midnight Fish",
AR7CKG21187B9AD40F,"Tijuana Hercules",Illinois
ARYXELS1187B9A5991,"Albert Ayler","Cleveland OH"
AR8ZHWS1187B98CED1,"Monty Are I","Providence RI"
AR93WAA1187FB42116,Cassie,"New London CT"
AROWQXK1269FB333D9,"Bone Loc",
ARVDMV71187FB43A8F,"David Palmer",England
AR0OEYB1187FB4A81E,"Catherine Howe & Vo Fletcher","Yorkshire England"
ARKV9PA1187B9A6963,"The Birds","Yiewsley London England"
ARGBG2T1187B9B1670,"Massive Töne",
ARXYLFK1187B9B494D,"East To West",
ARFYUX51187B9A7751,"Paquito Guzman",
ARB6OGR1187FB4D43D,M83,"Antibes France"
AR68V7Z1187B9A2FCA,Polkaholix,GERMANY
AR0PUK71187B9AC3C0,"Marvin Hamlisch","New York NY"
ARN7POH1187B9B301E,"Jessica Simpson","Dallas TX"
ARIILLG1187FB5CC81,"Jim Breuer",
ARS26BQ1187B99466D,"Vilma Palma",
ARE9J081187FB4E58B,Antimatter,
ARC7C241187B990F7F,"Becoming The Archetype","Atlanta GA"
ARQF6NE1187FB55EF7,"Karan Casey",
ARYOJU01187FB3BC44,"Jeckyll & Hyde",Netherlands
ARIGR2O1187FB5036E,"The Unborn Chikken Voices",
ARH3TXI1187FB3A486,"Kathy Troccoli","NASHVILLE Tennessee"
ARKSZW81187B9B695D,"Mariah Carey","New York New York"
AR1XE381187FB4C685,Kane,"California - LA"
ARV8T9T1187B99F3F4,Amorphis,
AR040QX1187FB4CFE1,Alexisonfire,"St. Catharines ON Canada"
ARP39OU1187FB4D543,Aswad,"West London England"
ARI2G3D1187B98D8A0,Extrabreit,
ARIJE101187FB45E88,"Ben Harper And The Blind Boys Of Alabama",
ARCCBWR122BCFCBB85,"Sabda Brahma",
AR4Y1BM1187B99A1EF,"Deitrick Haddon",
AROU5DG1187FB562B5,Shapeshifters,
ARROTQN1187B98FAF0,"Cristina Pato - Mutenrohi",
AR7TB3P1187B98E2AE,"Capital Tax",
ARQKBSH1187B9B4B99,"Francis Dhomont",
ARKNICM1187B9B9CE5,"Mick Moloney",
ARZCNRW11F50C4A630,Groundhogs,
ARS2W231187B99EDEC,Mase,
ARKL75U1187FB5B8B6,BoDeans,"Waukesha WI"
ARZIHDF11F4C847D1C,"Caniche Hara-Kiri",
AR86QIW1187B9AD8F0,"Clarence Fountain","Tyler AL"
ARIGKCK1187FB5C99B,"Lightnin' Hopkins","Centerville TX"
AR3PDNJ1187B9AF3F0,Vixen,"California - LA"
ARQJBXN1187B9B11D9,Thirst,"UK - England - South West"
AR18AJW1187FB3F9FA,F.I.R.,
ARBJI5N1187FB400D0,"Jay & The Americans","New York NY"
ARYC2P31187B9B9AB7,"Seguridad Social",
ARQ0JU31187B99B2B5,Rajery,
ARV88461187FB427C5,"Johnny Carver",
AR0V0SR1187B99DDB4,Sukhbir,
ARH312K1187FB3F1D4,"Beogradski Sindikat",
ARQHJLT11F50C4C101,"Bomb Squad",Connecticut
AR3DCWS1187B9A4416,Cartel,"CHICAGO US"
ARKZ13R1187FB54FEE,"Josh Turner",
AR9E0A21187B989609,"Anneli Drecker",
ARNVM131187B990D2B,themselves,"Oakland CA"
ARXDDH31187FB3DF1C,"Barbara Lynn","Beaumont TX"
AR1CD5Z1187B98F2C2,"Pat Metheny / Charlie Haden","Shenandoah IA"
AR0SZW11187B98C5E5,"Beat Pharmacy","NY - New York City"
AR6D5OM1187B993D9E,Rhinoceros,"UK - England - West Midlands"
AR64H7U1187B990997,Steinwolke,
ARAHILU122988FD7D1,"Mind Furniture","California - SF"
ARGSOPB1241B9CBB58,Drouz,
AR21K7Q1187FB3D248,"12 Gauge",
ARRHVGT1187B98D603,"Dynamite Deluxe",Germany
AR21JV01187B999138,"Bill Murk",
AR6FCPE1187B992B06,Jawoll,
ARODOO01187FB44F4A,"The Baltimore Consort",
AR3N2H11187B98AFBA,"Sivuca & Clã Brasil","Itabaiana Para� Brazil"
AR1VB2W1187B9901C5,"Rod Piazza & The Mighty Flyers","California - LA"
AREQFCA1187B991F36,Solitaire,
AR80RBU1187FB3757D,"Alvino Rey And His Orchestra",
ARA3XRR1187B9984EF,"Pale Forest",
AR19JS91187B98CB66,"Captain Hollywood Project",
AREZWC61187FB52DCF,"Johnny Nash","Houston TX"
ARZJKZR1187FB3EFC2,"Big Mama Thornton with Kansas Bill and his Orchestra","Montgomery AL"
ARKPDFV1187B99804D,"Jeanne Pruett","Pell City AL"
AR051KA1187B98B2FF,"Wilks featuring jah mason",
AR2VLIP1187B99F897,"All Shall Persih",
AROZNFA1187B99D367,"John Digweed","Hastings England"
AROOKC21187B9AE85C,"Missy Higgins","Melbourne Australia"
AR02KZG1187FB3B3B4,"Hi-Fi Companions",
ARTDUXM1187B9899ED,"Charlie Patton","Edwards MS"
ARPVGYY1269FCD5E98,"Mr. Kilombo",
ARE6ZTY1187FB5007F,"Adalberto Santiago",
ARPZXOL11F50C4F5DB,"V Sinizter",Michigan
ARM0P6Z1187FB4D466,"Richard Hawley And Death Ramps_ Arctic Monkeys","Sheffield South Yorkshire Engla"
ARAOBIZ1187FB38574,"Johnny Winter","Beaumont Texas"
ARK3IS51187B99B51C,"Jean-Claude Darnal",
ARB0T441187FB3B064,"Grachan Moncur III","New York"
ARJIE2Y1187B994AB7,"Line Renaud - Dean Martin",
ARQQARA1187FB3F2AB,"Lester Bowie","Frederick MD"
AREC9D21187FB3A3D5,Wolfchant,
ARGYPFI1187FB3D997,"La 5A Estacion","Bergen Norway"
ARVZDOM1187B9B49C9,"Barry Manilow Featuring The Glenn Miller Orchestra with Debra Byrd","Brooklyn NY"
ARRO4O51187B993066,"Legion Of Green Men","Burlington Ontario Canada"
ARWDEEB11E2835E73C,Faces,"London England"
ARPTYXP1187B9A1B86,"Aynsley Lister",
AR84BEJ1187FB58F65,"David Raksin","Philadelphia PA"
ARNWBIU11F50C505F4,"Al Toomer",
ARI2JSK1187FB496EF,"Nick Ingman","London England"
AR60ZZX1187FB52E29,Capone-N-Noreaga,"New York NY [Queens]"
AR4NTMG1187B9B5C17,"Patric C",
ARXRMXD12086C1309C,"Jean-michel Rotin",FRANCE
ARWD6SL1187B9B5D31,Flutlicht,
AROGHQQ1187B9890E3,"Mil featuring Memphis Bleek",
AR1GW0U1187B9B29FD,"Prince With 94 East","Minneapolis MN"
ARQQSZK1187B99F854,Fiasko,
AR82QSN1187FB41EC9,Flickerstick,
ARN6M7I1187FB4DEAF,"A Skylit Drive",California
ARMEYJD1187B9A4522,Daughters,"Providence RI"
ARV2F621187B993BF6,"The Waybacks","California - SF"
ARBINER1187B994686,Josie,JAPAN
ARTKTYG1187FB40CBA,Dendemann,
ARGUNFT1187FB3B140,"Dave Alvin","Downey CA"
AR0JURX1187FB3C8FF,"Illya Kuryaki And The Valderramas","Brewster New York USA"
ARRXG5Y1187B9AA016,"G Unit feat. 50 Cent",ABD
AR01IP11187B9AF5D2,"Call To Preserve","Rockledge Florida"
ARMHAI21187B9A844A,"Little Capes",
ARB4ROA1187B9ACAEC,"Junior Reid",Jamaica
AR49IQD1187FB37EA7,"Xzibit featuring Jayo Felony and Method Man","Los Angeles CA"
AROVJWM1187B98E649,"Hot Club Of Cowtown","Hughesdale Victoria Australia"
AR8RXRI1187FB4104B,"The Roots / Jaguar","Philadelphia Pennsylvania U.S."
ARY5TFK1187B9BA2BD,"John Ottman",
AREUMQS1187FB3AC8F,"Fabri Fibra","Senigallia Italy"
ARGDENL1250940EE3B,"Christoper Titus",
ARMM7T01187B9B31E0,"Frank Caliendo",California
ARPGT071187B9A6512,"Guitar Shorty","Harlingen TX"
ARLQOVG1241B9CAD7B,"Groove Karma",
ARFYXXA1187B995861,"Joan Sutherland",
AR80OOA1187B98E726,"Love Jones","Louisville KY"
ARTZXUP11F4C83D65B,Crystals,Nigeria
ARXJJSN1187B98CB37,"Bebe Winans / Stephanie Mills","Detroit MI"
ARY55LO1187B9A3F17,"Three 6 Mafia","Memphis TN"
AR2HFII1187FB378BC,Jaydee,Washington
ARQY95Q1187FB3E53A,"Auf Der Maur",
ARUBDQW1187B98D775,"Kim English",
ARAJ5XN1187B9B578B,"Jimmy Johnson",Illinois
ARKU2GK1187B98C8AB,"The Jason Bonham Band","NY - New York City"
ARYFXQ21187FB4DAEF,"Poncho Sanchez / Dianne Reeves","Laredo TX"
ARXTYER12086C167DD,"Audio Pyper",
ARMOBJT11F50C4A101,"Oliver Lake Quintet",
ARWPLGU1187B9A8255,Alkonost,
ARKFJMK11F50C4F213,"A Ghost Devotion",
ARW2I321187B9A9F87,"Xose Manuel Budiño",
ARC4HSQ1187FB55940,RyanDan,
ARWTWYV1187B996D8B,Pelt,Kingston
AR16T2D1187B98ABF4,"The Last Eighth feat. Dumi Right(Zimbabwe Legit) and Skillz",
ARW9FP41187B98C2A7,"Annie Lennox",Aberdeen
ARPAH7U1187B9A308F,"Cocoa Tea","Kingston Jamaica"
ARKXLIJ1187B9A4C54,"Percy Faith & His Orchestra",
ARNDTKL1187B9AF57C,Jellyfish,"San Francisco"
ARFILWJ1187B9ADDBF,"María Elena Walsh",
ARIJC9L11C8A415690,BassTurk,
ARSE5NP1187B9B98AB,"Twista Featuring Cee-Lo","Chicago IL"
ARV8DLF1187B9A4C7C,"The Mighty Clouds Of Joy","Los Angeles CA"
AR9XZPA1187B9AC7D4,"Spectra Soul",
ARFQCJT1187FB3C099,"The Glencastle Sound",
AR1LKDU1187B991E0B,"Bruce Carroll",
ARATH401187B98A7DE,YZ,
ARFQ7RR1187FB3CC0A,"Badmarsh & Shri",
AR2MEUK1187B992D1B,"Jeff Scott Soto",
ART9GX11187B9B0EDC,Super700,
ARKQ9JM1187FB57521,AZ,"Oakland CA"
AR1BZED1187FB4CDEE,"Wendy Moten","Memphis TN"
ARNNQ9E1187FB3C82F,"Black History",
ARRHXNC1187B98C169,Melatonin,NORWAY
ARD4C1I1187FB4B0C3,"Pink Floyd","London England"
AR56CNM1187B99442A,"Judas Iscariot","DeKalb Illinois USA"
ARRV3LG1187B989905,Ashtrax,
ARZ8S071187B993849,"Tito Rodriguez","San Juan Puerto Rico"
ARRVIZY1187FB41246,"California Oranges","Sacremento CA"
ARGBNIX11F50C50A01,"Anna Vissi",
ARCHMYZ11EB9C820A9,"Ada Jane",
ARPYQNG1187FB4AF63,"Virgil Moorefield",
ARZAHDN1187B9B4BED,"Ice_ Lucky Luciano_ Filero",Tennessee
AR0Q5531187FB45143,"Dallas Holm",
ART62WC1187FB47E80,"The Game feat. Jim Jones Camron & Bezell","New Mexico"
ARCEEC91187B9AC4FB,"Alexander O'Neal","Minneapolis MN"
ARMUCXW11F50C4BFEC,Bionikworld,
ARRDRI71187FB46EAA,"Band Of Horses","Brooklyn NY"
ARAVPU21187B993957,"Don & Juan",Ohio
ARNDFTA125FEF32B22,Noemi,
AR5ZVJ91187B99083A,Soulwax,"Ghent Belgium"
AROMB601187B991317,"Mae West","Brooklyn NY"
ARS7E2E1187FB361BC,Mayday,Texas
ARVMHOI12802FDF5DE,"David Andreu",
ARTX57T1187B98F34B,"Mikey General",Jamaica
ARAXU5Z1187B98FECD,Gorillaz,
ARWSCGO1269FCD5E49,"Hef feat. Big2 & Dio",
ARZ1YNY1187B9B673A,"Carolyn Arends","CANADA - Ontario"
AR9O98A1187FB39621,"The Strokes",NY
ARSQDUN1187B98D7D7,"EPMD / Nocturnal","allentown Pennsylvania USA"
AR15O341187B9B182C,"Natassa Theodoridou",
ARLLRL61187B9B6698,"The Sonics","Tacoma WA"
ARSK4D11187B9BA046,"Lisa Lisa & Cult Jam",
ARDTPOC1241B9CE246,"DJ Phiene",
AR47RVG1187B995CE7,"D:Fuse vs The Scumfrog","Austin TX"
AR7QBU11187B9890B5,Loketo,
ARPAAHK1187B9ABB00,"Nickelback featuring Kid Rock","Hanna Alberta Canada"
AR1I9KS1187B9AEFD4,SKYCLAD,
AR5IIHR1187B991B70,Loudermilk,"Tri-Cities Washington"
AR0SG9V1187FB48F36,"Esion Jim",
ARCLBZ01187B98D025,Crematorium,
ARL3VGT1187FB40E8E,"Los Fabulosos","Buenos Aires."
ARHCUCR1187B98F589,"Geoff Muldaur","Rio de Janeiro"
ARZBV7T1187FB51EA8,"Drag-On / DMX","BronxNew York City (USA)"
ARCSHVZ11C8A41575B,"Take It Back!","Fayetteville AR"
ARFGFXM1187B9ADFAE,"Tony Murena",
ARTPGR61187B98B0F6,"Thrilla U",
ARF8HTQ1187B9AE693,"Daft Punk","Paris France"
ARIZHDO11F4C84808E,"Nikos Xilouris",
ARBNXYA1187FB51C50,"Daddy Yankee","Puerto Rico"
ARWIHGT1269FCCF034,"The Shirrows",
ARPC5161187B9AF35C,"John Cephas & Phil Wiggins","Bowling Green VA"
AR06M3F1187FB38BED,"Mississippi Fred McDowell","Rossville Tennessee (Lived in Como Mississippi)"
ARG274E1187FB4BCA8,"Russ Taff",
AR1CB5G1187B9AFB8E,"Electric Light Orchestra","Birmingham England"
AR9VI9M1187FB410CC,"To My Surprise","Des Moines Iowa"
ARGCTOE122988F0925,"Sly Dunbar",
ARLTQVS11F4C83D49F,Perrocker,
ARDW74M1187B98DA34,"Florida Boys",
ARSCLMG1187FB3CEE4,HardNox,"California - SF"
ARRH63Y1187FB47783,"Kanye West / Lupe Fiasco","Atlanta GA"
ARLEYVQ122C86774EB,"Billy Price_ Fred Chapellier",Pennsylvania
AR7XU1L1187B98D481,DMZ,"Boston MA"
ARUIRHK1187FB55534,"Frank Chacksfield & His Orchestra",
AR3YBMD1187B99F15C,Frl.Menke,
AR77FBJ1187FB49D8D,"The Rance Allen Group","Detroit MI"
ARE04031187B9AB97F,"Ramy Ayach",
AREZMPH11F4C83B364,"Everly Brothers",Tennessee
ARA6H4G1187B99E2F2,Refractory,
ARSJ46X1187FB4A62A,"Various Production",
AR0N9BV1187FB3AD01,"Gene Pitney","Hartford CT"
ARL3HJZ1187B9A35EB,"Johnny Daye",
AR812NT1187B9A0355,"Stephen Warbeck",
ARMHMPG1187B9A9A4A,"The Wreckers",
ARVOWE21187FB3AE3C,"Enuff Z Nuff","Chicago IL"
ARKAE1G1187B994A18,"Gershon Kingsley",
ARD1XMG1187FB41229,"Winifred Phillips",
ARTQ0WY1187B98A7B0,"Harry Lauder","Portobello Scotland"
ARK9W051187FB4B783,"Zombina & The Skeletones",
ARA0JEL1187B998FA3,Zumpano,"Vancouver BC Canada"
ARJ84561187B993E3E,"Ill Harmonics",
ARZXVY01187B9972EC,Davol,Colorado
ARTT43U1187B9A9E9B,"Shelby Flint","North Hollywood CA"
AR6PN8Y11C8A421C16,Aimable,
ARS6KFB1187FB59B12,K.I.Z.,
AROF8OV1187FB55B85,"Pelle Carlberg",Sweden
ART3TOJ1187B98D1AB,Dart,
AROEVV91187B9B7F4F,Milieu,"Columbia South Carolina"
ARSZX2G1187B98FCCF,Korpiklaani,
ARE54I01187FB3AE3D,Flink,
ARVBXZ01187B997092,"Daniel Paul",Hawaii
ARHPDQM1187FB3C318,"Albert Collins","Leona Texas"
ARHQYFB1187FB4AECF,"The Cortinas",
ARCMYSA1187FB4A8E8,"Masta Ace Incorporated","Brooklyn NY"
ARFONKU11F4C8431CC,Dickies,
ARLFH5Y1187FB44A89,"Tito Allen",
ARCW5RB1187FB4383F,"Jessie Lee Miller",Texas
AR531IG1187FB59B35,"Back Door Slam","CANADA - Ontario"
AR6TD9K1187B9A207D,"Sister Rosetta Tharpe & Marie","Cotton Plant AR"
ARAJTHO11F50C4B80F,"Jeff Massanari Trio",
ARKBTAQ1187B9B4219,"David Johansen","Staten Island NY"
ARHN74X1187B98D79F,"Bill Engvall","Galveston TX"
ARVCZAB12454A37E86,"Françoise Hardy - Maurane",
ARJIHNW1187B990FAA,"Tshala Muana",
ARQPT7O1187B9AAF4F,"The Sensational Alex Harvey Band",
ARLWEID1187B98DE3C,"Chucho Valdés","Chicago IL"
ARQM3XA1187B9A1ED6,Belami,
ARMLLP51187B9B27B1,Janina,SWEDEN
AR05XFO1187FB4DAE5,"Mat Maneri",
ARLD4VD1187FB39009,"Fast Eddie featuring Kool Rock",
AROPU0111C8A414FF6,Doniki,
AR9NAVM1187FB51B69,"Life Long Tragedy",
ARJG2ID1187B9A767E,"The Jam","Woking Surrey England"
ARTZ90C1187FB55D81,"Jimmy Wayne",
AR7074B1187FB4C39B,"Ann Lee","United States"
ARZ8KO81187B9B1B7C,"Burt Bacharach",
ARSQFIK11F50C4D038,"Casa Bulga",
ARGOAMH11F4C844C07,"Domna Kountouri",
ARG53231187FB3982D,"The Starting Line","Philadelphia PA"
ARTTFGF11F4C84563C,L.A.V.I,
ARFXQZA11F4C841613,"Dezz White",
ARH9NBO1187FB43904,"David Taylor",Virginia
ARA2ZTN1187B98E3ED,"This Moment In Black History","Cleveland OH"
AR6HA5Z1187B99C04E,Seatrain,
AR15FQ11187FB36BE8,"Chaka Demus & Pliers",Kingston
ARQ0HOT1187B9A25FA,Mistress,"Mass. - Boston"
ARJ5BEW1187FB52361,Inoki,
ARJGW911187FB586CA,"I Hate Sally",
ARVJ6541187B9A4C3E,Månegarm,Norrtälje
ARU4JBP1187B99263F,"Liquid Gang",
ARP23RL1187FB497FE,"Ernest Ranglin / Floyd Lloyd","Robin's Hall Jamaica"
ARRM70G1187B9A7F64,"Junior Kimbrough","Hudsonville MS"
AREMHJX1187FB41DAB,"DJ Vix",London
AR23F7J1187B9A550F,"Al Dexter","Jacksonville TX"
ARB2M051187FB56FA9,"Spoonie Gee","New York NY"
ARK8OHG1187B99016A,"Shadows Fall","Boston MA"
ARRPOUR1187FB4D0BA,Aceyalone,
ART8F8O1187B9A538D,"Herbert von Karajan and Turin RAI Symphony Orchestra","Salzburg Austria"
ARI3Y441187FB4B921,"The Dils",
ARGXIE31187FB55B48,"Tech N9ne","BAKERSFIELD California"
ARSOPEA1187B9B0F98,"The Rodeo",
ARY0XD81187FB5CF38,"Mustafa Sandal / Gülcan",
ARUME5Q1187B9B1AA7,"Kristine W.","Pasco WA"
ARVJVFF1187B9B40D6,"Al Di Meola","Jersey City NJ"
ARZXTEY1187B9997A7,"Juelz Santana / Freekey Zeekey / Monique Garnett","New York NY [Harlem]"
ARGS39X1187B991939,"Harald Kloser / Thomas Wander / Thomas Schobel",
ARWQ3M31187FB4CF01,"ARRESTED DEVELOPMENT","Atlanta GA"
AR8UA7Z1187B9AD9C9,"Étienne Daho",Rennes
ARW0YFZ1187FB442DB,"Markscheider Kunst",
AR9RTS51187B996CC8,"Bitty McLean",Hawaii
ARTSRAD1250940F258,"Edouard Duleu",
ARZLS3G1187FB38347,Orquestra,"Rio de Janeiro Brazil"
AR72Q9R1187B98A664,Hatiras,
ARM7UY51187B993E17,"Eddie Palmieri","New York NY"
ARX0X2D1187B99F515,HA-ASH,Lousiana
ARJE0KX1187FB53E82,Energy,
AREYEW21187FB45C47,"Zagar feat. Underground Divas",
AR32ETX1187B9A792F,"The Vaughan Brothers",
AROCP781187B98E2A3,"Nikki Fletcher / Tim Hughes / Various Artists","CANADA - Ontario"
AR2O20V1187B989AF6,"Black Tambourine",
ARJFBZ41187FB560A0,"Black Sheep","New York NY [The Bronx]"
ARWQ2Y71187FB504C0,"Dj Kun",
ARWMNEW1252CCF8F72,FSTZ,
AR0LCRP1187B9B4C5A,"Patrick Samson",
ARXNDB61187B9B2208,"Ken Chu",
ARKRUIT11F50C4E6B1,Kooii,"AUSTRALIA - Queensland"
ARCWCWU1187FB51F35,"Pietari Inkinen",
ARWMZYB1187FB480A7,Aftermath,"Bogotá D. C. Colombia"
AR4OU721187FB4549D,Paramore,"Franklin TN"
AR9UT8H1187B9AF504,"Ivan Parker",Tennessee
ARV5O111187B9A3F3A,"Carl Davis","Bellevue Washington USA"
ARVMZFK11F50C4A0D2,Tunsi,"California - SF"
ARWC6LA1187B9B2096,"Ian Moore","Seattle WA"
ARBBFSA122ECCBD070,"089 Clique feat. Prophet",GERMANY
AR1S5O61187B9898AC,"Chris Eaton",California
AR898OD1187B9A14BB,"Olga Tañon",
ARETSEJ1241B9C91DC,"El Tiempo",
AR3UYDN1187B99DCA3,"Palito Ortega",
ARIA09I1187B9A6D6E,Sportsguitar,Switzerland
ARVG4OK1187B9B6BD3,Killers,
AR01W2D1187FB5912F,3OH!3,"Boulder CO"
ARUVPZF1187FB4880D,"Charlie Louvin",Tennessee
ARO3PIY1187B989933,Virtue,
ARKBCZ91187B98F486,"Coco Montoya","Santa Monica CA"
ARTCYEF12420780FA0,"Los Del Sol",
ARLF92B11A348F0D1E,"Silkie Ft. Harry Craze",
ARS81O81187B993AEC,"Lou Busch",
ARD62OC1187FB54B75,"Sundial Aeon",
ARLNY561187B9B0355,Noisettes,"London England"
ARUIRHK1187FB55534,"Frank Chacksfield",
AR5FIDV1187FB50D40,"Roger Clyne & The Peacemakers",
AROYTOV1187FB4C7F8,"Robin Beanland",
AR0B9V01187FB55276,"Jeremy Fisher","Vancouver BC Canada"
ARAQOK81187B98DD4A,"Ginny Owens","United States"
ARDNMNC11F4C842FDE,"Sin Plomo",
ARE7AY71187FB53D26,Play,Sweden
AR1PCLK1187FB5BBFF,"Angelo Badalamenti / Patrick Wolf","New Jersey"
ARV33RQ1187B9A5734,"Kate Maki","Virginia USA"
ARVOWE21187FB3AE3C,"Enuff Z 'Nuff","Chicago IL"
ARPKPQP1241B9C7F9A,"Le Vangle",
ARWX5TK1187FB4CDBE,"The Who",Angleterre
ARZ96PB1187B98F5C9,"Jars Of Clay","Nashville TN"
AR28FIY1187B996C77,"Dijous Paella",
ARBBFSA122ECCBD070,"089 Clique feat. Minnesota Snipe & Skinny Cueball",GERMANY
ARNQESK11F4C83FD6F,"Beatnuts featuring Tony Touch",
ARG2UZ71187FB4FF5C,"Porter Wagoner","West Plains MO"
ARNNQBT1187FB437C1,Belphegor,"SANTA ANA California"
ARTIGQM1187B98D1F2,"Ray Davies","Muswell Hill London England"
AR9CYE51187FB44F66,"J. Peter Robinson",
ARQVC1L1187FB440DE,"Brian Littrell","Lexington KY"
ARHIGWY11F4C8425D5,Mr.De',
AR84SHT1187FB4687A,"Wade Ray",
ARLZ3CF1187B98BD56,"Daryl Coley","San Francisco CA"
ARILV5E1187B9959C8,"Boogie Pimps Feat. Steve Brookstein",
ARNBIUE1187FB3E846,Benga,"London United Kingdom"
